R			rho			n1			m1			n2			m2			seps			dmax			davg			dnear			ndens			dint			rgperp			rgpar			intaln			intal			icavg			icmax			icstd			heatthr			heatstd			heatmean			heatmode			maxhole			davg2			davg3			minpor			maxpor
6			44.0			10			10			0			0			0			0.039745011887509028			0.01279953782936947			0.039745011887509028			13			0.17791796271631349			4.2297764701005258			4.276153726537518			0.0			0.0			0.0			0.0			0.0			0.8041666666666667			0.062051490615079363			0.15686871195036137			0.0			6.7644089999999997			0.021712815593815851			0.0044798382402793145			1.0			-1
6			44.0			10			15			0			0			0			0.045648340902937144			0.014795372512797202			0.043195835463423753			15			0.2355175284096255			4.7525132463432715			5.1032469332477			0.0			0.0			0.0			0.0			0.0			0.7680555555555556			0.069535563382936497			0.15818787401123999			0.0			6.3421890000000003			0.027621630802067601			0.0059181490051188812			0.5			-1
6			44.0			10			20			0			0			0			0.049129527857662766			0.01592625729027683			0.045486294386618609			17			0.28530307519050263			5.253606719130004			5.7580876888360111			0.14999999999999999			0.00071428571428571429			0.0071551960505977716			0.016502240643168877			0.0061697151327472369			0.7361111111111112			0.073167075724206346			0.15779413558160699			0.0			5.8483330000000002			0.027664850625642855			0.0071668157806245719			0.5			-1
6			44.0			20			0			0			0			0			0.010715715314682557			0.0030234631774950713			0.010715715314682557			11			0.03556992607280892			3.6425431924746752			3.9870243821903073			0.0			0.0			0.0			0.0			0.0			0.9541666666666667			0.01828387454365079			0.089516951196955227			0.0			8.4852810000000005			0.0055738163752627815			0.00090703895324852123			4.5			-1
6			44.0			20			2			0			0			0			0.02059395005392382			0.0060664210704377639			0.02059395005392382			14			0.089949008500787381			4.7544463222470306			4.7556867572016257			0.0			0.0			0.0			0.0			0.0			0.9263888888888889			0.033315176984126983			0.14218758751167368			0.0			8.0432349999999992			0.010635751654598805			0.0022749079014141613			2.0			-1
6			44.0			20			5			0			0			0			0.030593266322144545			0.009443873202401639			0.030593266322144545			16			0.15955224496483231			5.6012604615184056			5.3143993376468313			0.0			0.0			0.0			0.0			0.0			0.8652777777777778			0.048378057916666661			0.15434844113525203			0.0			7.5062889999999998			0.015368253181888334			0.004013646111020697			1.0			-1
6			44.0			20			10			0			0			0			0.039502848829550095			0.012888786929519202			0.039502848829550095			19			0.25668814997476735			6.608677497117454			6.0107794645058608			0.0			0.0			0.0			0.0			0.0			0.7916666666666666			0.064577759861111111			0.16065158476227442			0.0			6.8754419999999996			0.020743929986220492			0.0064443934647596011			1.0			-1
6			44.0			20			15			0			0			0			0.049160960696983086			0.015069092696722363			0.044477281645123073			22			0.34563581360845641			7.2319652691450651			6.5144734656465868			0.0			0.0			0.0			0.0			0.0			0.7263888888888889			0.074114426706349212			0.16034246803039881			0.0			6.1077360000000001			0.024250756984448348			0.008664728300615359			0.5			-1
6			44.0			20			20			0			0			0			0.055038901649883239			0.017048269001983654			0.049754418283144711			24			0.42513256345392036			7.5751392754731421			7.3179606655737643			0.07857142857142857			0.0001870748299319728			0.0031696633795794088			0.0088011950096900677			0.0031809806405220702			0.7055555555555556			0.077145949771825401			0.15553245024282719			0.0			5.9434399999999998			0.029440716722011307			0.010655168126239782			-1			-1
6			88.0			5			0			0			0			0			0.016981684439369815			0.0051989115383055066			0.016981684439369815			4			0.024571293577263675			1.8393049320000412			1.4402781938660261			0.0			0.0			0.0			0.0			0.0			0.9208333333333333			0.028136324751984125			0.12306636457067638			0.0			6.1014090000000003			0.0092024742768168355			0.00064986394228818832			9.0			-1
6			88.0			5			2			0			0			0			0.038503926215469525			0.012016060718277774			0.038503926215469525			5			0.070176300457405028			2.2192918006407085			1.828590582364046			0.0			0.0			0.0			0.0			0.0			0.8611111111111112			0.061262031617063492			0.1928659192875242			0.0			5.4817770000000001			0.017548186179366841			0.0018024091077416665			2.5			-1
6			88.0			5			5			0			0			0			0.053649207465317462			0.016435585600246123			0.053649207465317462			7			0.12945720479014028			2.6336517348633692			2.5136716650612092			0.0			0.0			0.0			0.0			0.0			0.7388888888888889			0.088451004781746029			0.20683661153599386			0.0			4.8256030000000001			0.029762156552900671			0.0032871171200492245			1.0			-1
6			88.0			5			10			0			0			0			0.067311239985166985			0.019494924036113692			0.067311239985166985			10			0.21251067352504308			3.1815042819809034			3.4947525790316791			0.21428571428571427			0.0038961038961038961			0.027377952548421215			0.059329949199937317			0.023584454127736982			0.6527777777777778			0.10911904625992062			0.2031094920630572			0.0			3.5827650000000002			0.03449328713341096			0.005361104109931264			0.5			-1
6			88.0			5			15			0			0			0			0.070237376935504026			0.021396218658156649			0.070237376935504026			12			0.27619049764393716			3.7398213484001972			4.3708558137057132			0.97857142857142854			0.012232142857142856			0.079929879913713781			0.26403585029070203			0.088124164018803977			0.6458333333333334			0.11186636424603176			0.20292808363716419			0.0			3.6059610000000002			0.041971345509642204			0.0069537710639009124			-1			-1
6			88.0			5			20			0			0			0			0.071256479804414505			0.020840187001682609			0.071256479804414505			15			0.3312543877757424			4.2057154326091943			5.1403552187178425			2.9357142857142855			0.027959183673469386			0.16851923434360777			0.42135721108891194			0.16028307674756245			0.625			0.1160978651686508			0.19815652278789536			1.59155			3.5746660000000001			0.039832672062472749			0.0083360748006730441			-1			9.0
6			88.0			10			0			0			0			0			0.019938091771951723			0.0056054604937973568			0.019938091771951723			7			0.043192160497034941			2.5753917682596414			2.4353073211680978			0.0			0.0			0.0			0.0			0.0			0.9083333333333333			0.032778344781746037			0.11916320051303279			0.0			5.6414039999999996			0.010194898901756488			0.0011210920987594713			4.0			-1
6			88.0			10			2			0			0			0			0.039129514115196752			0.013174875757303492			0.039129514115196752			8			0.11677466114298279			3.1955706820901217			2.8470010278351601			0.0			0.0			0.0			0.0			0.0			0.8541666666666666			0.062430430992063496			0.1908887349356985			0.0			5.0252239999999997			0.019277517561424169			0.0029643470453932859			1.0			-1
6			88.0			10			5			0			0			0			0.058694271172795125			0.01954932895560264			0.058694271172795125			10			0.21298828445990856			3.774172010246021			3.2919278744622895			0.0035714285714285713			5.9523809523809524e-05			0.00036427906837690008			0.0011001493762112585			0.00046195848183364638			0.7263888888888889			0.09591928873015873			0.21370323116520154			0.0			4.8256030000000001			0.03325701410235727			0.0053760654627907261			1.0			-1
6			88.0			10			10			0			0			0			0.077804972496720526			0.022236628522657835			0.077804972496720526			15			0.35363773317118374			4.3115952783579834			4.1905774933758497			0.5178571428571429			0.0047077922077922076			0.040376151419375221			0.084757070285624736			0.031984277802888331			0.6152777777777778			0.12043989029761902			0.20490550697856155			0.0			3.4647100000000002			0.043032605224255997			0.008894651409063134			-1			-1
6			88.0			10			15			0			0			0			0.088711330771777827			0.029541387338837748			0.087299782394193476			15			0.47037960403060347			4.8017530499339758			4.9922110992044901			4.0857142857142854			0.025535714285714287			0.19813323954596812			0.69529440576551527			0.25130627726560045			0.5319444444444444			0.13182389192460317			0.19608352838154497			6.3661989999999999			3.1770839999999998			0.055114451704371473			0.011816554935535101			-1			7.5
6			88.0			10			20			0			0			0			0.096490958503557434			0.029868222097431341			0.086734735258955975			18			0.56511963732077386			5.2646764415946912			5.7599655813072772			10.875			0.051785714285714289			0.52864272496757692			1.5083047947856352			0.53749234370349064			0.48194444444444445			0.14164476381944446			0.19704027821318854			4.7746490000000001			2.7925170000000001			0.054802389808915143			0.014187405496279887			-1			5.5
6			88.0			20			0			0			0			0			0.020321516613720027			0.0060117072806347496			0.020321516613720027			11			0.070462109874381326			3.7023929459407787			3.9640224961537527			0.053571428571428568			0.0026785714285714286			0.0045490728254789963			0.010097443519425384			0.0035930191689601174			0.9125			0.035462505922619049			0.1213716927859368			0.0			5.97018			0.011009288440800262			0.0018035121841904248			2.5			-1
6			88.0			20			2			0			0			0			0.040421050424311031			0.012159677165060702			0.040421050424311031			14			0.18034082342419003			4.7192482376234226			4.6854020142249473			0.27142857142857141			0.0045238095238095237			0.014766815782755323			0.045438495837414231			0.015763726454391731			0.85			0.065777738174603168			0.19678788704844905			0.0			5.6316369999999996			0.021357465458944961			0.0045598789368977623			1.0			-1
6			88.0			20			5			0			0			0			0.059784004933610302			0.018778797591143648			0.059784004933610302			16			0.31750747347642277			5.569505071771915			5.3407811652325945			0.23214285714285715			0.0019345238095238096			0.0094389658355494375			0.034877783498727714			0.010448185178425815			0.7180555555555556			0.09653506726190475			0.20924320284246017			0.0			4.8256030000000001			0.030569758824783015			0.0079809889762360517			0.5			-1
6			88.0			20			10			0			0			0			0.077250015488897969			0.023388780378204965			0.077250015488897969			21			0.51224372088981707			6.6043944668103194			6.0055086492585925			1.6285714285714286			0.0074025974025974028			0.062493666005798677			0.21012853085635036			0.067816853718605075			0.5916666666666667			0.12263458683531744			0.20273421481348786			0.0			3.5824039999999999			0.041401186614308402			0.012863829208012732			-1			-1
6			88.0			20			15			0			0			0			0.09481715980975032			0.028525573709742763			0.089620511699633199			23			0.68277426730124013			7.3396164353891251			6.5201848200732622			6.3464285714285715			0.019832589285714287			0.25276023961032873			0.85811651344478157			0.29833339009413468			0.4722222222222222			0.14434471374007937			0.1970162098510142			7.9577479999999996			3.2891370000000002			0.047823336575761204			0.017115344225845656			-1			6.0
6			88.0			20			20			0			0			0			0.10166166057175036			0.032910072288492222			0.092546648649970253			24			0.82041550574172128			8.1243610679793647			6.9042337927353286			15.417857142857143			0.036709183673469391			0.50531748778808749			1.7275065133018819			0.62624474740966407			0.41388888888888886			0.14786570192460319			0.19667927056408258			6.3661989999999999			2.975778			0.050662250345593254			0.020568795180307638			-1			4.5
6			132.0			5			0			0			0			0			0.025134507390653718			0.0078417996864754771			0.025134507390653718			4			0.036429605303579103			1.8352367378454746			1.436638336392472			0.0			0.0			0.0			0.0			0.0			0.8847222222222222			0.042536060009920634			0.13885978124185072			0.0			4.847143			0.013956950259726			0.00098022496080943464			4.5			-1
6			132.0			5			2			0			0			0			0.056999129767082629			0.017981371151690108			0.056999129767082629			5			0.10490742848215406			2.2392877100810766			1.8158128548039081			0.0			0.0			0.0			0.0			0.0			0.7805555555555556			0.094324581408730152			0.22794312317024323			0.0			4.0472659999999996			0.026237688056162257			0.0026972056727535159			1.0			-1
6			132.0			5			5			0			0			0			0.082739044802633666			0.021976959931213097			0.082739044802633666			8			0.19489240307260663			2.6236259325605622			2.4985606888807275			0.095238095238095233			0.0031746031746031746			0.026773007220333662			0.063567802714218552			0.023281547368404248			0.625			0.13153968644841271			0.23586048813586252			0.0			3.5916640000000002			0.044767754557423267			0.0049448159845229475			0.5			-1
6			132.0			5			10			0			0			0			0.098116398983025599			0.029104273677114417			0.098116398983025599			10			0.31674997440194963			3.2134369323058003			3.4738612474675388			1.9142857142857144			0.034805194805194804			0.24574088132151367			0.67329141824129013			0.26185395333329381			0.49722222222222223			0.15569713674603175			0.22607708878817206			3.1830989999999999			3.2954289999999999			0.051335702051985378			0.0080036752612064662			-1			9.0
6			132.0			5			15			0			0			0			0.10108289644302244			0.031956143990690758			0.10108289644302244			12			0.41239536537120969			3.755743888826252			4.3326305583916804			7.7904761904761903			0.097380952380952387			0.68891396952222483			2.0682808272771656			0.74230897479509395			0.43333333333333335			0.16245490690476191			0.22612866781949281			6.3661989999999999			2.9927959999999998			0.06258401400039601			0.010385746796974493			-1			5.0
6			132.0			5			20			0			0			0			0.10387767574383304			0.030850634546816708			0.10264686619234052			15			0.49030710584237958			4.306415186027988			5.0605289873222841			14.978571428571428			0.14265306122448979			0.97740022121667958			2.9968069007994678			1.0679231900401824			0.41944444444444445			0.16506012228174602			0.2213899608897581			6.3661989999999999			2.43377			0.058758138571572679			0.012340253818726684			-1			4.5
6			132.0			10			0			0			0			0			0.030310742754525798			0.0075300954792998538			0.030310742754525798			8			0.064978039164954524			2.5466262761969483			2.4216989485924003			0.040476190476190478			0.0040476190476190473			0.015593044215885801			0.042378535142812368			0.019025214983406646			0.8611111111111112			0.051030640466269837			0.13507903812280608			0.0			4.6022590000000001			0.015484544121022728			0.0016942714828424672			2.0			-1
6			132.0			10			2			0			0			0			0.060530674362316995			0.017832367367418982			0.060530674362316995			9			0.17541001034593268			3.2223232517169302			2.8166660176355962			0.061904761904761907			0.0020634920634920637			0.0090944923343503313			0.02378514832185151			0.0084151611315159153			0.7791666666666667			0.097008742678571416			0.22442311341693624			0.0			4.0441669999999998			0.02894087330775923			0.0044580918418547456			1.0			-1
